Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/cagr Max,evaluation/env_infos/cagr Mean,evaluation/env_infos/cagr Min,evaluation/env_infos/cagr Std,evaluation/env_infos/final/cagr Max,evaluation/env_infos/final/cagr Mean,evaluation/env_infos/final/cagr Min,evaluation/env_infos/final/cagr Std,evaluation/env_infos/final/trade_days Max,evaluation/env_infos/final/trade_days Mean,evaluation/env_infos/final/trade_days Min,evaluation/env_infos/final/trade_days Std,evaluation/env_infos/final/wealths Max,evaluation/env_infos/final/wealths Mean,evaluation/env_infos/final/wealths Min,evaluation/env_infos/final/wealths Std,evaluation/env_infos/initial/cagr Max,evaluation/env_infos/initial/cagr Mean,evaluation/env_infos/initial/cagr Min,evaluation/env_infos/initial/cagr Std,evaluation/env_infos/initial/trade_days Max,evaluation/env_infos/initial/trade_days Mean,evaluation/env_infos/initial/trade_days Min,evaluation/env_infos/initial/trade_days Std,evaluation/env_infos/initial/wealths Max,evaluation/env_infos/initial/wealths Mean,evaluation/env_infos/initial/wealths Min,evaluation/env_infos/initial/wealths Std,evaluation/env_infos/trade_days Max,evaluation/env_infos/trade_days Mean,evaluation/env_infos/trade_days Min,evaluation/env_infos/trade_days Std,evaluation/env_infos/wealths Max,evaluation/env_infos/wealths Mean,evaluation/env_infos/wealths Min,evaluation/env_infos/wealths Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/cagr Max,exploration/env_infos/cagr Mean,exploration/env_infos/cagr Min,exploration/env_infos/cagr Std,exploration/env_infos/final/cagr Max,exploration/env_infos/final/cagr Mean,exploration/env_infos/final/cagr Min,exploration/env_infos/final/cagr Std,exploration/env_infos/final/trade_days Max,exploration/env_infos/final/trade_days Mean,exploration/env_infos/final/trade_days Min,exploration/env_infos/final/trade_days Std,exploration/env_infos/final/wealths Max,exploration/env_infos/final/wealths Mean,exploration/env_infos/final/wealths Min,exploration/env_infos/final/wealths Std,exploration/env_infos/initial/cagr Max,exploration/env_infos/initial/cagr Mean,exploration/env_infos/initial/cagr Min,exploration/env_infos/initial/cagr Std,exploration/env_infos/initial/trade_days Max,exploration/env_infos/initial/trade_days Mean,exploration/env_infos/initial/trade_days Min,exploration/env_infos/initial/trade_days Std,exploration/env_infos/initial/wealths Max,exploration/env_infos/initial/wealths Mean,exploration/env_infos/initial/wealths Min,exploration/env_infos/initial/wealths Std,exploration/env_infos/trade_days Max,exploration/env_infos/trade_days Mean,exploration/env_infos/trade_days Min,exploration/env_infos/trade_days Std,exploration/env_infos/wealths Max,exploration/env_infos/wealths Mean,exploration/env_infos/wealths Min,exploration/env_infos/wealths Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
10,0.99445456,-0.3287156,-0.999152,0.5756192,0.276717184,4,0.30095551,0.276717184,0.237000276,0.024759802,0.059671546,0.001311456,-0.064836523,0.009468626,0.154984505,0.047622937,-0.424116373,0.039165284,0.067177908,0.062192107,0.053966141,0.005118341,1477,1477,1477,0,1.30095551,1.276717184,1.237000276,0.024759802,-0.400120421,-0.414936111,-0.424116373,0.009576005,7,7,7,0,0.990247363,0.989770073,0.989472389,0.000309292,1477,742,7,426.3683853,1.335197803,1.117568401,0.989472389,0.102677222,44,9284,211,211,211,0,0.9956812,-0.24825567,-0.9995512,0.73180354,0.096916858,12,0.222868358,0.096916858,0.004923069,0.075184669,0.032180828,0.001163002,-0.040208043,0.007766632,1.760113431,0.08511004,-0.476398024,0.121562043,0.128159312,0.0610926,0.002947704,0.045308253,609,583.3333333,301,85.12670295,1.222868358,1.096916858,1.004923069,0.075184669,1.760113431,0.235638716,-0.476398024,0.590004885,7,7,7,0,1.019661761,1.002139437,0.987668001,0.008579208,609,301.378,7,175.7107484,1.235924509,1.056981682,0.92465589,0.058439917,144,12000,87,83.33333333,43,12.16095756,12000,0.0067145,80.238397,2.3038207,2.0759129,0.0223778,75.7962606,0.0332069,744.8193338,0.0001036,0.362037539,0.603305042,17.43111,10.593801,-4.591658,3.3939753,-540.5493,716.5348,526.4824,-40.641953,174.84096,658.26,534.73303,88.84874,156.21422,663.7067,534.2467,82.96107,156.89738,6091.749,6082.635,33000,0.9778933,-0.259554,-0.9599697,0.74364567,-0.23587896,-1.1089766,-2.8107777,0.50246066,0.7898763,0.3668173,0.06015819,0.1432537
11,0.997667,-0.17200862,-0.9987906,0.6052641,0.273424046,4,0.294505177,0.273424046,0.24149702,0.019829593,0.065767591,0.001295849,-0.064220606,0.008952648,0.139164094,0.047155699,-0.356547675,0.034815529,0.065867879,0.061527733,0.054911668,0.004102424,1477,1477,1477,0,1.294505177,1.273424046,1.24149702,0.019829593,-0.33722993,-0.348561115,-0.356547675,0.007846509,7,7,7,0,0.992142566,0.991813152,0.991579892,0.000228639,1477,742,7,426.3683853,1.317541571,1.111608525,0.991579892,0.097847767,48,10128,211,211,211,0,0.9975608,0.37518775,-0.9938261,0.6472121,0.085913948,12,0.205856405,0.085913948,0.012931373,0.065131552,0.017598963,0.001030967,-0.025990855,0.005370508,0.411646851,0.060257488,-0.346994772,0.065151284,0.11872659,0.050924995,0.007730373,0.036855026,609,583.3333333,301,85.12670295,1.205856405,1.085913948,1.012931373,0.065131552,0.334514279,0.033401725,-0.258322445,0.171824857,7,7,7,0,1.005549511,1.000364076,0.994285201,0.003249687,609,301.378,7,175.7107484,1.205856405,1.050554756,0.959792428,0.046727482,156,13000,87,83.33333333,43,12.16095756,13000,0.007855,71.9173962,2.212838,1.9221652,0.0129414,67.7338601,0.0276022,822.6810928,0.0001343,0.27484113,0.26238808,18.620571,10.2031555,-3.6470327,3.4063234,-519.2381,678.7059,515.1112,-10.909413,151.04839,615.9821,512.83044,66.7245,145.97658,619.1608,513.5932,58.006165,145.5716,1800.4388,1809.2267,36000,0.99105406,0.33113915,-0.988253,0.6855155,-0.42561603,-1.1537247,-2.965689,0.4719807,0.65336716,0.34742215,0.05152496,0.13397679
12,0.9954905,-0.16073893,-0.99955046,0.54419094,0.277699656,4,0.294218913,0.277699656,0.257278051,0.015873448,0.061514475,0.001316112,-0.058267859,0.008706841,0.101781167,0.047120533,-0.290548633,0.028529058,0.065809626,0.062416259,0.058209666,0.003264004,1477,1477,1477,0,1.294218913,1.277699656,1.257278051,0.015873448,-0.245406794,-0.268266275,-0.290548633,0.018313679,7,7,7,0,0.994614458,0.994021993,0.993438489,0.000477107,1477,742,7,426.3683853,1.318610883,1.112001601,0.993438489,0.094881856,52,10972,211,211,211,0,0.99791795,0.025515977,-0.99798304,0.68897086,0.082387331,12,0.173352166,0.082387331,0.046336849,0.03840552,0.016950021,0.000988648,-0.02003171,0.004207006,0.981279384,0.064602801,-0.105462595,0.057026679,0.100554176,0.050849211,0.029227601,0.021292941,609,583.3333333,301,85.12670295,1.173352166,1.082387331,1.046336849,0.03840552,0.981279384,0.23883387,-0.057762033,0.26681292,7,7,7,0,1.013199226,1.003744567,0.998859604,0.003678224,609,301.378,7,175.7107484,1.180529567,1.048050852,0.99012974,0.034516278,168,14000,87,83.33333333,43,12.16095756,14000,0.0111272,66.4388715,2.4084234,2.2265137,0.0140702,61.7556729,0.0229904,894.6319319,7.37E-05,0.335793734,0.542419672,18.943754,10.497059,-2.7195024,3.4569685,-552.4724,703.0477,544.1221,-3.2824483,166.59534,656.9196,542.073,118.1339,161.84265,659.4695,542.10754,124.22332,162.39667,546.0216,558.80505,39000,0.9790508,0.025078785,-0.98400056,0.69530356,-0.4084318,-1.4920949,-2.5345628,0.5235382,0.6646918,0.25679666,0.07929638,0.13001885
13,0.99680114,-0.11295928,-0.99895483,0.5662992,0.235292955,4,0.251978884,0.235292955,0.224207457,0.010251378,0.065688547,0.001115132,-0.067401227,0.00907973,0.108793697,0.045296803,-0.235146093,0.025117777,0.057105713,0.05359974,0.051261976,0.002155787,1477,1477,1477,0,1.251978884,1.235292955,1.224207457,0.010251378,-0.206591638,-0.219866476,-0.235146093,0.013249504,7,7,7,0,0.995571695,0.995246888,0.994872116,0.000324301,1477,742,7,426.3683853,1.285181241,1.102574634,0.994872116,0.083230893,56,11816,211,211,211,0,0.9982724,0.2369281,-0.99847734,0.6965529,0.078974551,12,0.222627072,0.078974551,0.014114099,0.058185204,0.020638768,0.000947695,-0.025956729,0.005202696,1.901446638,0.063617845,-0.358609454,0.114604423,0.128025893,0.049730454,0.008435428,0.034675673,609,583.3333333,301,85.12670295,1.222627072,1.078974551,1.014114099,0.058185204,1.901446638,0.283125699,-0.195483135,0.554722883,7,7,7,0,1.020638768,1.003512319,0.9958372,0.006598254,609,301.378,7,175.7107484,1.222627072,1.043405219,0.96980419,0.045904175,180,15000,87,83.33333333,43,12.16095756,15000,0.0071995,71.3133331,1.9974142,1.6491007,0.0185348,67.6124612,0.0284975,971.9295768,0.0001252,0.293163091,0.223945379,18.09711,10.18251,-1.0803385,3.4113863,-496.69916,636.6017,486.2413,-2.190297,141.93477,583.0283,489.80786,116.51041,132.70546,587.177,490.22513,123.39542,132.88753,2546.9978,2528.1829,42000,0.97458416,0.27434936,-0.98551995,0.7009686,-0.47814435,-1.2661097,-2.5607824,0.4970666,0.6199327,0.3145752,0.077244274,0.13181911
14,0.99231863,-0.1760823,-0.9999369,0.5721554,0.277992739,4,0.306851411,0.277992739,0.234836651,0.026451791,0.077010099,0.001317501,-0.066810756,0.009779698,0.130323826,0.049691519,-0.398159614,0.036384137,0.068371064,0.062449005,0.053510275,0.005467556,1477,1477,1477,0,1.306851411,1.277992739,1.234836651,0.026451791,-0.356319002,-0.383500479,-0.398159614,0.016678828,7,7,7,0,0.991586649,0.990759771,0.990309339,0.000508821,1477,742,7,426.3683853,1.338794455,1.116559182,0.990309339,0.098529284,60,12660,211,211,211,0,0.99778664,-0.2511346,-0.9934119,0.6721245,0.044683964,12,0.088667248,0.044683964,-0.001997393,0.032101709,0.010356079,0.000536208,-0.016547731,0.00291223,0.231160924,0.033724503,-0.28513614,0.030184732,0.057289522,0.028877066,-0.001197603,0.020780038,609,583.3333333,301,85.12670295,1.088667248,1.044683964,0.998002607,0.032101709,0.215863128,-0.00753055,-0.28513614,0.137896622,7,7,7,0,1.003755471,0.999656715,0.9935833,0.002848635,609,301.378,7,175.7107484,1.092036869,1.025860432,0.981365355,0.02298568,192,16000,87,83.33333333,43,12.16095756,16000,0.0076567,72.9199745,2.6021132,2.29287,0.0234414,67.9636734,0.0301277,1050.847925,9.21E-05,0.359980017,-0.315179378,17.3995,9.691517,-6.795001,4.260587,-487.53528,658.01215,482.2884,90.784904,141.04568,602.0324,477.55182,87.80091,139.02394,605.76294,477.85608,91.14496,139.94019,440.37805,443.23132,45000,0.96263117,-0.21029201,-0.98814166,0.6646642,-0.30924898,-1.4438249,-2.543243,0.52900445,0.733998,0.2689221,0.07861105,0.12902637
15,0.9923865,-0.10062007,-0.99995226,0.72982997,0.31835059,4,0.341193889,0.31835059,0.307554583,0.013636308,0.082462006,0.001508771,-0.076264777,0.011870032,0.117535492,0.054631013,-0.382570339,0.03718986,0.075241555,0.070675951,0.068513095,0.002726807,1477,1477,1477,0,1.341193889,1.31835059,1.307554583,0.013636308,-0.368946593,-0.376795781,-0.382570339,0.004930225,7,7,7,0,0.991209947,0.990971466,0.990795145,0.000150006,1477,742,7,426.3683853,1.367509933,1.131571753,0.990795145,0.111946792,64,13504,211,211,211,0,0.993999,-0.22364257,-0.99979365,0.61813277,0.053443788,12,0.127406852,0.053443788,-0.004268863,0.03347194,0.012892375,0.000641325,-0.020058517,0.004203551,0.34784796,0.026825104,-0.230526522,0.04783319,0.074519236,0.033783296,-0.002560706,0.020284764,609,583.3333333,301,85.12670295,1.127406852,1.053443788,0.995731137,0.03347194,0.34784796,0.06191166,-0.194014308,0.199119233,7,7,7,0,1.005741252,1.000820458,0.995872037,0.003610523,609,301.378,7,175.7107484,1.129843109,1.022814363,0.950998341,0.029281996,204,17000,87,83.33333333,43,12.16095756,17000,0.009562,71.1856614,2.5222181,2.2311108,0.0193325,66.3797713,0.0235144,1127.983592,0.0001523,0.275055945,-2.772318125,16.080893,7.8522162,-1.3975763,3.3593419,-507.18854,654.1847,499.21115,-10.676138,158.25668,614.84753,497.08643,101.4688,145.03555,622.1343,497.19373,101.27572,145.69524,1696.502,1719.2372,48000,0.97574204,-0.29206952,-0.9923243,0.65839386,-0.33681023,-1.1399062,-2.4595218,0.47532108,0.71404433,0.3549326,0.08547582,0.15330745
16,0.997704,-0.039110314,-0.9989668,0.7125454,0.323637808,4,0.328356223,0.323637808,0.321519402,0.002753001,0.087560864,0.001533828,-0.082900916,0.012831965,0.104734668,0.052626838,-0.407085326,0.038390524,0.072688949,0.071745654,0.071321948,0.000550394,1477,1477,1477,0,1.328356223,1.323637808,1.321519402,0.002753001,-0.395455722,-0.401584803,-0.407085326,0.004159741,7,7,7,0,0.990394478,0.990200498,0.990025602,0.000131912,1477,742,7,426.3683853,1.353848074,1.130844969,0.990025602,0.114138356,68,14348,211,211,211,0,0.9983861,-0.045490973,-0.9978506,0.645049,0.074907611,12,0.160287992,0.074907611,0.002011908,0.04682555,0.024716092,0.000898891,-0.035287321,0.00643053,1.220532948,0.068716614,-0.565112549,0.094930446,0.093193575,0.047961972,0.001205338,0.030239513,609,583.3333333,301,85.12670295,1.160287992,1.074907611,1.002011908,0.04682555,1.220532948,0.286715775,-0.176644611,0.449036655,7,7,7,0,1.015416895,1.003792065,0.996279346,0.006303379,609,301.378,7,175.7107484,1.175056183,1.047911775,0.965295204,0.038236292,216,18000,87,83.33333333,43,12.16095756,18000,0.0076601,60.804365,2.2903583,2.2863024,0.0222639,56.1704073,0.027141,1193.893417,0.000232,0.190354258,-0.131187439,22.304144,9.9209175,-2.4648013,3.3779798,-494.8125,630.3066,478.16815,-9.53634,139.47383,567.9888,487.72156,156.85318,111.46042,571.6231,489.11722,166.30457,110.54099,7317.536,7322.5127,51000,0.98641485,-0.12241473,-0.99151605,0.647314,-0.42009965,-1.4623035,-2.7936347,0.5889806,0.65698135,0.27181464,0.061198376,0.1422351
17,0.99525434,-0.18140005,-0.9998584,0.68224436,0.351011154,4,0.36101002,0.351011154,0.338284647,0.00935629,0.095681531,0.00166356,-0.091972049,0.014125449,0.110902705,0.056106872,-0.413650109,0.039343028,0.079145865,0.077176398,0.074664707,0.001844582,1477,1477,1477,0,1.36101002,1.351011154,1.338284647,0.00935629,-0.399466949,-0.405444054,-0.413650109,0.00528183,7,7,7,0,0.99026804,0.990077352,0.98981423,0.000169084,1477,742,7,426.3683853,1.386887843,1.137254064,0.98981423,0.118454901,72,15192,211,211,211,0,0.9954086,-0.12292959,-0.997007,0.690006,0.096553748,12,0.188338319,0.096553748,0.033805231,0.040802565,0.021544037,0.001158645,-0.026539367,0.005983769,1.83905758,0.064629373,-0.276916825,0.118942462,0.137520674,0.062603926,0.020125848,0.032441924,609,583.3333333,301,85.12670295,1.188338319,1.096553748,1.033805231,0.040802565,1.83905758,0.569478347,-0.10008954,0.658915118,7,7,7,0,1.020213373,1.007119017,0.997979523,0.007707385,609,301.378,7,175.7107484,1.195149006,1.045684331,0.939712509,0.045358674,228,19000,87,83.33333333,43,12.16095756,19000,0.006453,62.2715002,1.7327694,1.6646273,0.0183638,58.8229391,0.0262425,1261.57769,0.0001051,0.199007705,0.51314199,23.606018,10.317851,2.8362904,3.516075,-457.53644,589.7981,447.6092,-22.999512,128.05745,539.77216,451.2826,106.720245,115.40701,541.4209,450.89035,112.769264,115.5682,3742.3386,3732.522,54000,0.98495734,-0.10981047,-0.9901027,0.697881,-0.3137123,-1.4526911,-3.0508838,0.43958464,0.7307292,0.25531635,0.04731709,0.09900262
18,0.98905337,-0.07785627,-0.99980724,0.648579,0.319302284,4,0.330958274,0.319302284,0.304792355,0.00969738,0.090057027,0.001513281,-0.083299545,0.012924013,0.115542511,0.051746162,-0.403227948,0.037676579,0.07320783,0.070872108,0.067954834,0.001947238,1477,1477,1477,0,1.330958274,1.319302284,1.304792355,0.00969738,-0.386100032,-0.394719648,-0.403227948,0.006130045,7,7,7,0,0.990686212,0.990416636,0.990148734,0.000192357,1477,742,7,426.3683853,1.356663956,1.125184093,0.990148734,0.109161503,76,16036,211,211,211,0,0.9975083,-0.08435263,-0.9944619,0.58568805,0.133566318,12,0.223452121,0.133566318,0.035262867,0.060246413,0.023736238,0.001602796,-0.031070583,0.006598046,1.121821462,0.085013761,-0.459409208,0.084414367,0.128482058,0.080324284,0.020987669,0.031876377,609,583.3333333,301,85.12670295,1.223452121,1.133566318,1.035262867,0.060246413,1.121821462,0.132658759,-0.459409208,0.388801427,7,7,7,0,1.014531764,1.00136388,0.988273006,0.006314116,609,301.378,7,175.7107484,1.230419348,1.067974624,0.968583306,0.057151729,240,20000,87,83.33333333,43,12.16095756,20000,0.0061929,64.931063,1.7783749,1.6496131,0.0180997,61.4592458,0.0194227,1332.010339,0.0001139,0.150824487,-2.289310932,19.382826,8.789773,-1.7884383,2.867082,-411.66736,530.1371,414.4617,0.36163843,96.25591,479.55768,409.13092,103.90968,91.78061,479.5854,408.6573,92.80607,91.77682,1252.5742,1258.9338,57000,0.98412323,-0.067295335,-0.9958324,0.59578764,-0.40812042,-1.6555569,-2.8803985,0.451657,0.6648988,0.21260229,0.056112397,0.105389774
19,0.9978195,-0.08099844,-0.99884665,0.568503,0.313044064,4,0.320168281,0.313044064,0.306028443,0.005207851,0.087408455,0.001483621,-0.083753878,0.012538158,0.104247067,0.049915837,-0.404600815,0.037260179,0.071051166,0.069618353,0.068204764,0.001048351,1477,1477,1477,0,1.320168281,1.313044064,1.306028443,0.005207851,-0.389144748,-0.395382235,-0.404600815,0.005853458,7,7,7,0,0.990591752,0.990395911,0.990105,0.000184435,1477,742,7,426.3683853,1.341970838,1.121638517,0.990105,0.107031908,80,16880,211,211,211,0,0.9941559,0.010986646,-0.9968351,0.5801902,0.06386298,12,0.165753424,0.06386298,0.006229144,0.051892501,0.019140618,0.000766356,-0.026632574,0.005045837,0.479582808,0.044170467,-0.466396892,0.067519135,0.106184399,0.042094666,0.00372875,0.035578297,609,583.3333333,301,85.12670295,1.165753424,1.06386298,1.006229144,0.051892501,0.479582808,0.031894579,-0.466396892,0.256082046,7,7,7,0,1.007541504,0.999974143,0.98802645,0.005092136,609,301.378,7,175.7107484,1.165753424,1.03445508,0.951180706,0.04150887,252,21000,87,83.33333333,43,12.16095756,21000,0.0062061,63.367108,1.6158503,1.5098114,0.0135065,60.2002569,0.0213939,1401.134224,8.29E-05,0.168422624,0.194916874,20.295586,10.109426,-0.36052752,2.6237354,-387.7594,500.0539,380.45966,-12.394303,99.236626,444.95993,384.06348,246.70064,77.84741,445.7077,383.8039,253.31516,78.140976,3403.475,3433.1665,60000,0.9849768,-0.003829486,-0.9813813,0.58515733,-0.16803892,-1.73388,-2.7135818,0.59049016,0.84532094,0.20813878,0.06629891,0.114042014
20,0.9938265,-0.041482773,-0.99605334,0.564321,0.300851213,4,0.314498094,0.300851213,0.289440999,0.010482452,0.084604927,0.001425835,-0.083041822,0.012395064,0.100542624,0.046596488,-0.410049832,0.037503116,0.069912506,0.067150323,0.064835922,0.002124215,1477,1477,1477,0,1.314498094,1.300851213,1.289440999,0.010482452,-0.395394496,-0.403073184,-0.410049832,0.00540028,7,7,7,0,0.990396402,0.990152896,0.989930437,0.000171675,1477,742,7,426.3683853,1.336622436,1.115211735,0.989930437,0.103427138,84,17724,211,211,211,0,0.9965342,0.1091323,-0.99815243,0.6319425,0.108417173,12,0.212922677,0.108417173,0.027164799,0.068629057,0.018435354,0.001301006,-0.024893327,0.005639233,0.81749924,0.076362386,-0.320000323,0.087997724,0.122651101,0.066174908,0.016193543,0.038397728,609,583.3333333,301,85.12670295,1.212922677,1.108417173,1.027164799,0.068629057,0.81749924,0.054292314,-0.216207446,0.289254941,7,7,7,0,1.011524062,1.000431798,0.995338907,0.004558574,609,301.378,7,175.7107484,1.223639928,1.058888222,0.96036429,0.054458073,264,22000,87,83.33333333,43,12.16095756,22000,0.0063806,67.7016243,1.8412686,1.777095,0.0167383,64.0078245,0.0522317,1474.606738,8.56E-05,0.149590209,0.232692808,17.385838,10.1224785,0.103114605,2.7682364,-368.11276,462.07916,364.27362,4.0861874,79.38033,410.27277,364.36917,65.302895,67.763306,411.92502,365.02008,55.494526,68.15379,1345.2227,1330.1699,63000,0.9716026,0.058085997,-0.98700947,0.6479761,-0.6885106,-1.5642364,-3.127739,0.55043817,0.5023237,0.24334517,0.043816756,0.13330333
21,0.990258,-0.050361484,-0.99947494,0.587484,0.316425005,4,0.340440266,0.316425005,0.296170794,0.017242455,0.090057426,0.001499645,-0.082507353,0.012961691,0.100992645,0.047462067,-0.410591735,0.038133896,0.075092216,0.070282818,0.066206627,0.003460866,1477,1477,1477,0,1.340440266,1.316425005,1.296170794,0.017242455,-0.402046677,-0.404520921,-0.410591735,0.003518151,7,7,7,0,0.990186285,0.990107222,0.98991299,0.000112555,1477,742,7,426.3683853,1.358376353,1.119000596,0.98991299,0.109088132,88,18568,211,211,211,0,0.9997567,0.12563448,-0.9969808,0.5930844,0.106681472,12,0.222779637,0.106681472,0.035114464,0.066123491,0.020194501,0.001280178,-0.025637097,0.005613811,0.650727558,0.075202834,-0.290615107,0.081683717,0.128110255,0.064204344,0.020899948,0.036391211,609,583.3333333,301,85.12670295,1.222779637,1.106681472,1.035114464,0.066123491,0.650727558,0.13343886,-0.246522768,0.296977143,7,7,7,0,1.009658711,1.001776391,0.994586227,0.0049266,609,301.378,7,175.7107484,1.237948057,1.058540308,0.956143838,0.056712412,276,23000,87,83.33333333,43,12.16095756,23000,0.0068066,99.0057715,2.0587998,1.98656,0.0272321,94.8902334,0.035953,1581.647448,0.0001866,0.120326847,3.784097672,20.46799,11.787022,4.108778,2.624828,-330.98648,405.2309,324.10498,-15.348941,64.38591,361.2946,330.18048,235.21167,44.027737,366.17865,329.1253,238.16408,44.029346,2249.0166,2276.0535,66000,0.9722691,0.11637579,-0.98687136,0.59833866,-0.5568149,-1.8797493,-3.1592891,0.5536938,0.5730313,0.17811751,0.04245591,0.1017603
22,0.9907538,-0.07312147,-0.9982939,0.57356286,0.322235763,4,0.338164929,0.322235763,0.307339952,0.011188995,0.089449299,0.001527184,-0.083197425,0.012598735,0.11321915,0.050175845,-0.417916416,0.038626347,0.074640949,0.071458298,0.068469749,0.002239827,1477,1477,1477,0,1.338164929,1.322235763,1.307339952,0.011188995,-0.410854165,-0.414321023,-0.417916416,0.002747217,7,7,7,0,0.989904536,0.989792292,0.989675615,8.90E-05,1477,742,7,426.3683853,1.357517258,1.124733722,0.989675615,0.110259147,92,19412,211,211,211,0,0.99409807,0.050343625,-0.9976016,0.65060633,0.071720414,12,0.1667459,0.071720414,0.013537095,0.04436593,0.014884597,0.000860645,-0.023144906,0.003971428,1.160643197,0.056518107,-0.107860525,0.064789232,0.096836209,0.045814509,0.008091501,0.028277745,609,583.3333333,301,85.12670295,1.1667459,1.071720414,1.013537095,0.04436593,1.160643197,0.147632164,-0.075102303,0.31905193,7,7,7,0,1.014884597,1.002123471,0.998503846,0.004168909,609,301.378,7,175.7107484,1.168154697,1.040374919,0.974076313,0.034062648,288,24000,87,83.33333333,43,12.16095756,24000,0.0111083,112.6366246,3.2977843,3.6357051,0.0245001,105.6331729,0.0341844,1702.794493,0.0001695,0.152836069,3.284528732,18.829437,11.748588,-0.26606083,4.363008,-301.93854,419.99564,296.65656,85.95961,48.38819,337.3611,299.23822,213.37369,43.251255,337.1298,298.6627,223.83517,43.177494,577.26624,577.25684,69000,0.95508105,0.080469705,-0.9656716,0.65548974,-0.55217564,-1.7338073,-2.6699584,0.6530823,0.57569593,0.21709697,0.069255106,0.13558066
23,0.9825556,-0.10861534,-0.9993444,0.58601195,0.298028603,4,0.308842616,0.298028603,0.285522903,0.009769827,0.093085129,0.001412458,-0.087090922,0.012987391,0.105977731,0.048430602,-0.422911917,0.038216653,0.06877311,0.066578452,0.064035413,0.001984518,1477,1477,1477,0,1.308842616,1.298028603,1.285522903,0.009769827,-0.402159231,-0.413800055,-0.422911917,0.007471235,7,7,7,0,0.990182711,0.989807868,0.989512037,0.000241232,1477,742,7,426.3683853,1.327186837,1.117432141,0.989512037,0.102280853,96,20256,211,211,211,0,0.9983081,0.009423503,-0.9980295,0.5524442,0.068341787,12,0.137821708,0.068341787,0.003752119,0.039378854,0.014745086,0.000820101,-0.018175504,0.003739769,0.159635598,0.031595783,-0.287446132,0.045394797,0.080457525,0.040438971,0.004551725,0.022670262,609,583.3333333,301,85.12670295,1.137821708,1.068341787,1.003752119,0.039378854,0.159635598,-0.084420823,-0.2779798,0.136517136,7,7,7,0,1.002844423,0.998104174,0.993773125,0.002826179,609,301.378,7,175.7107484,1.137821708,1.033163657,0.972047438,0.033600833,300,25000,87,83.33333333,43,12.16095756,25000,0.0162973,95.023153,3.7517409,3.2166361,0.0254545,87.9754014,0.0374371,1805.092883,0.0001857,0.183537856,-0.387328506,17.51981,9.771533,-2.6683693,3.2051969,-287.3031,375.64713,283.47516,-26.11541,63.43342,322.296,284.72537,77.9471,48.54121,323.31018,285.72504,77.85007,48.26271,1502.4539,1524.3181,72000,0.97894907,0.021766072,-0.9631958,0.54334223,-0.5769578,-1.8522854,-2.7127428,0.5223648,0.56160426,0.18229425,0.066354565,0.111197844
